,timestep,iteration_0_avg_dist_timestep,iteration_0_avg_velo_timestep,timestep,iteration_1_avg_dist_timestep,iteration_1_avg_velo_timestep,timestep,iteration_2_avg_dist_timestep,iteration_2_avg_velo_timestep,timestep,iteration_3_avg_dist_timestep,iteration_3_avg_velo_timestep,timestep,iteration_4_avg_dist_timestep,iteration_4_avg_velo_timestep,timestep,iteration_5_avg_dist_timestep,iteration_5_avg_velo_timestep,timestep,iteration_6_avg_dist_timestep,iteration_6_avg_velo_timestep,timestep,iteration_7_avg_dist_timestep,iteration_7_avg_velo_timestep,timestep,iteration_8_avg_dist_timestep,iteration_8_avg_velo_timestep,timestep,iteration_9_avg_dist_timestep,iteration_9_avg_velo_timestep
0,0.0,48.622371854938905,,0.0,48.09417813713541,,0.0,48.3957372996984,,0.0,49.20778292871718,,0.0,48.02512917463741,,0.0,48.50570298073979,,0.0,49.30542666920675,,0.0,49.17318203319417,,0.0,48.783951983305634,,0.0,50.10971060821201,
1,20.0,48.02141090014011,0.10879671594320046,20.0,47.463723551498305,0.10806377566239504,20.0,47.85105662476353,0.10811234850166038,20.0,48.52808206455851,0.10908881000929957,20.0,47.32552092713355,0.10675496560750904,20.0,47.93593961016383,0.10471270085817169,20.0,48.60619802285326,0.10802691444362283,20.0,48.65714385500121,0.1109343620945006,20.0,48.161137338616996,0.10310867487653612,20.0,49.43296222143912,0.10789116631338402
2,40.0,47.342733863754255,0.09575157350112525,40.0,46.799356215647265,0.09699000556121025,40.0,47.2199468672277,0.09408051413912596,40.0,47.82044914703,0.09523205002704224,40.0,46.50572749270967,0.09142093761577057,40.0,47.29841664661645,0.09507323542257493,40.0,47.8145881657472,0.09531035711293012,40.0,48.034266743519765,0.09720373445024467,40.0,47.443555602159364,0.09152428672895846,40.0,48.71255804086285,0.09586644319241758
3,60.0,46.68538857589106,0.09374078648925722,60.0,46.1003402986165,0.09334921139842439,60.0,46.55200329772966,0.09113119440313795,60.0,46.93290279922687,0.08980476180096625,60.0,45.67853818576489,0.0876356007117263,60.0,46.62317245643162,0.09127902718848864,60.0,46.9736024147029,0.09021199677676901,60.0,47.3577017450501,0.09193030324691522,60.0,46.56634772062458,0.08628523813192515,60.0,47.94919750014157,0.09090637077446374
4,80.0,46.005434531031604,0.09271992282967702,80.0,45.23660163477703,0.08975882322997532,80.0,45.70147636096607,0.08922934288025881,80.0,46.00971239562704,0.08740239317844103,80.0,44.73695547337994,0.08476107244249423,80.0,45.734140459037405,0.08627160835019755,80.0,46.20420511918343,0.08805334049392137,80.0,46.4721011000936,0.0909020605624594,80.0,45.84995875088808,0.08760700321598194,80.0,47.05696744959793,0.08931700191961393
5,100.0,45.18330262887434,0.09221363460359827,100.0,44.52579197602267,0.08884482677924138,100.0,44.98412891364799,0.08968515495202482,100.0,45.11434664187548,0.08311425877300231,100.0,43.977989029314166,0.08123183103477469,100.0,44.99668520870645,0.08490729218706991,100.0,45.49832380558419,0.08606249586434155,100.0,45.74056203321137,0.08893878226127643,100.0,45.02542254106967,0.08361372763534158,100.0,46.306617639850664,0.08955783139341493
6,120.0,44.3902331143333,0.0892750768032277,120.0,43.74489286098652,0.08793183854149562,120.0,43.995900200383936,0.08398419001245822,120.0,44.28544075789361,0.08203594133203758,120.0,43.19803175840371,0.07979662562832371,120.0,44.235912306408395,0.08452864105496606,120.0,44.47007484046998,0.08243195564461019,120.0,44.84354853042866,0.08558342845234641,120.0,44.14370548763135,0.08060264712584607,120.0,45.366604724677494,0.08448455533669026
7,140.0,43.593812877870974,0.08635228047050222,140.0,42.99036398743344,0.08273378629408087,140.0,43.33206076829805,0.08304010613258983,140.0,43.489551099487166,0.07933944189251016,140.0,42.470737106081764,0.07830128395431447,140.0,43.468085973159425,0.08063125291390233,140.0,43.694296805406694,0.08115897420058284,140.0,44.18411116153598,0.08462342643276652,140.0,43.312780684859995,0.07767551678355648,140.0,44.52238721704268,0.0790679406206445
8,160.0,42.96642771618812,0.08535758945687509,160.0,42.2299223784159,0.08215974367293816,160.0,42.59442087605372,0.08252371169439927,160.0,42.783671454481066,0.07621423951774049,160.0,41.63334960586991,0.074783149752368,160.0,42.7037472479629,0.08003093784927037,160.0,42.94089749058309,0.08107695518835012,160.0,43.260121749589985,0.0808219996923554,160.0,42.50332186265758,0.07599495303087424,160.0,43.60060490403579,0.0746753021873031
9,180.0,42.065601856963085,0.0784314134224048,180.0,41.49810519432847,0.07718922309998259,180.0,41.874833528391704,0.0814580327686495,180.0,42.09704139957663,0.0776761620353096,180.0,41.06982397234704,0.0750717623768716,180.0,41.96658850587151,0.07650933097897068,180.0,42.052732628520275,0.07668616170095297,180.0,42.585869006598685,0.07928834915484274,180.0,41.66139556647895,0.07268119533948515,180.0,42.82950565577476,0.07540799739551299
10,200.0,41.490729983901694,0.07959113474478278,200.0,40.814779686275514,0.07631819455112374,200.0,41.17798763844635,0.07591337418779173,200.0,41.483926552924444,0.07809478322657859,200.0,40.32322676673394,0.06919581819229884,200.0,41.24234131854646,0.07230874376407448,200.0,41.42969976470083,0.07872673807769554,200.0,41.82429587373715,0.07777576056115282,200.0,40.88415781211652,0.0710048370513219,200.0,42.023422470326345,0.07388664179569199
11,220.0,40.8753169268389,0.0773871094631161,220.0,40.14900984288711,0.07272132225509952,220.0,40.51823232372908,0.07602133083714345,220.0,40.67616753979437,0.07331928235601903,220.0,39.66483487718644,0.06286749178877939,220.0,40.507028733454305,0.07103722567915251,220.0,40.692360043367366,0.07295354704555297,220.0,41.15658457934107,0.07741166553178067,220.0,40.23537466575547,0.07252238848607803,220.0,41.28922191097264,0.0724569437850767
12,240.0,40.32799764460071,0.07497832625515402,240.0,39.516641453826914,0.07078853042351653,240.0,39.73572002070288,0.07246621481723693,240.0,39.98017701233835,0.06957050133439277,240.0,39.12218952015429,0.05946599137733978,240.0,39.74535483388669,0.06530813675127874,240.0,40.111106196108096,0.07222687359277216,240.0,40.3827540236206,0.07337003873735735,240.0,39.542489980950684,0.06806484972291094,240.0,40.60514017526283,0.0719988787528828
13,260.0,39.60499697333813,0.07116675036132146,260.0,38.88821260188582,0.06873739895091062,260.0,39.24252242405448,0.0722537912337611,260.0,39.296340884107956,0.06676436753597852,260.0,38.56157576369235,0.06227343893839041,260.0,39.095675102758754,0.06511423988905282,260.0,39.52145871216905,0.07252370228476823,260.0,39.95087563536349,0.07606160069880231,260.0,38.88238782627468,0.06552409481141615,260.0,39.849184465568705,0.06865506671640438
14,280.0,39.064255123899926,0.07237543136875663,280.0,38.31069549258949,0.0633440057610321,280.0,38.54270715667973,0.0662549625856499,280.0,38.589928739302664,0.06560342112428323,280.0,37.91291959862522,0.06082740731830305,280.0,38.52428025060797,0.06782177280076311,280.0,38.811245466977255,0.0683577996422638,280.0,39.25191526418417,0.07121151204766446,280.0,38.18117037819729,0.06396352939607972,280.0,39.19074083110359,0.06688816743502081
15,300.0,38.45702914745876,0.07024851386215597,300.0,37.63525126137137,0.05520151869342499,300.0,37.97252135904802,0.06560948193368539,300.0,38.04295979156203,0.0663103190641434,300.0,37.49165716741426,0.06387746551423805,300.0,37.79561772502345,0.06118509049166882,300.0,38.263003774761266,0.0670819424008864,300.0,38.710118140642045,0.07258010384289833,300.0,37.58505230578408,0.0659662559711533,300.0,38.56674267322742,0.06568002113821597
16,320.0,37.94870323743836,0.06874808755138857,320.0,37.06243040077797,0.052947085070850296,320.0,37.44733848547187,0.0668543131618446,320.0,37.55144468276573,0.06627441872450617,320.0,36.96879346743506,0.061350064838995216,320.0,37.22186968442716,0.05006131487548943,320.0,37.699369612049956,0.06433248765366491,320.0,38.024690879137765,0.06847488507366416,320.0,36.9944352740756,0.06328354904415162,320.0,37.9150633789898,0.06104953247729676
17,340.0,37.473582440480826,0.06629691509875119,340.0,36.61841225159077,0.05419438270158124,340.0,36.855391350389425,0.0622211722915214,340.0,37.073558723642286,0.06704580552751167,340.0,36.47299057204225,0.056810737633351614,340.0,36.71790454557314,0.04659804347881454,340.0,37.18949092112279,0.0651899265469721,340.0,37.45844671903759,0.060653685947158635,340.0,36.480280345439624,0.0590830531667423,340.0,37.41956254141186,0.06404979519691921
18,360.0,36.939458704118614,0.06339502736165242,360.0,36.281571244766006,0.05876317137608964,360.0,36.47757575397905,0.06367962741774182,360.0,36.501431122446576,0.06347990235940212,360.0,36.082507954476526,0.06225094202119483,360.0,36.46634647681134,0.053995731280242605,360.0,36.668252617057966,0.0629241134466806,360.0,37.07389558190639,0.06377427795997578,360.0,35.99067590023819,0.05739127518048635,360.0,36.86141504080075,0.05903726410921346
19,380.0,36.475993040065184,0.060470623357718536,380.0,35.78457183789186,0.055764430747235284,380.0,36.04165125884918,0.0654293582519744,380.0,36.07789893912781,0.0651319217702267,380.0,35.566778832561305,0.056530017293430726,380.0,36.0119467055883,0.05418992752877551,380.0,36.13508045979015,0.05871689038519595,380.0,36.64461969727331,0.06417449731818672,380.0,35.57778447788007,0.06151418785856144,380.0,36.38361692547202,0.05354964611481848
20,400.0,36.02658961792634,0.05796317818216689,400.0,35.31907487746913,0.054928279216627886,400.0,35.5381432390655,0.05938128299050773,400.0,35.51162799129871,0.06075072796762634,400.0,35.08479124324359,0.050316412102043004,400.0,35.50310406714618,0.049529563344375305,400.0,35.85026901371565,0.06293790196988391,400.0,36.09594599322456,0.056972506127449175,400.0,35.05768221002761,0.05551769135398157,400.0,35.941186025003326,0.05344627837649054
21,420.0,35.61337423108414,0.057397484470882006,420.0,34.95670472290646,0.05314818368207948,420.0,35.17576392580786,0.05671483273382262,420.0,35.12853691758753,0.059040779058381704,420.0,34.76500701368976,0.04762111137971021,420.0,35.19897731176589,0.05292271586975994,420.0,35.338391794588254,0.05906210353007449,420.0,35.732989951161706,0.05799211665863218,420.0,34.52437033876677,0.0522332961236835,420.0,35.70129065839714,0.057561899720792405
22,440.0,35.16458538822872,0.05428387077660659,440.0,34.60722496751335,0.049840981822455124,440.0,34.816883874569115,0.054818747400938755,440.0,34.64478048619012,0.054860536628169115,440.0,34.353868224552826,0.044311426066563395,440.0,34.7961318161101,0.05634860404377488,440.0,34.968539417439445,0.06002188274132181,440.0,35.28542958859743,0.060057859583465954,440.0,34.153384669905684,0.05164264501220416,440.0,35.22157526389139,0.054888305745898494
23,460.0,34.809024305441305,0.055940553744284104,460.0,34.31109901400434,0.04909780220597865,460.0,34.358978810658876,0.05118037503857589,460.0,34.239746252022705,0.053826013496888495,460.0,34.07057287337633,0.045930383454807135,460.0,34.37566247346493,0.05089269577435489,460.0,34.51047426170642,0.053745709851461064,460.0,34.912881368885046,0.059237756756824085,460.0,33.8031906566582,0.05029643135054969,460.0,34.813710869722044,0.05377572477397083
24,480.0,34.48867863302848,0.05665451580492446,480.0,34.06039454807121,0.050072620473950856,480.0,34.07194468874451,0.04862375839390786,480.0,33.92546535289849,0.0514301425521371,480.0,33.775165978168744,0.045633271480367256,480.0,34.03490398522733,0.04932261536949911,480.0,34.16418664668778,0.05278096627326047,480.0,34.47638899662146,0.05444954951556436,480.0,33.500160867113415,0.05004947706482609,480.0,34.24516635465986,0.045695729012029
25,500.0,34.005835242913086,0.05229873357129263,500.0,33.7043182251014,0.048257492859054486,500.0,33.7478752965714,0.04805088462086335,500.0,33.512240448374655,0.04405810711553438,500.0,33.367494798519715,0.04617545190873032,500.0,33.69334598907997,0.05007491306336223,500.0,33.78662677644785,0.05247829272593177,500.0,34.20729872958853,0.05553617477515305,500.0,33.27307073256385,0.05215506359226196,500.0,33.811656188240065,0.04228139741876195
26,520.0,33.65974510770038,0.051310922499126374,520.0,33.41714482437848,0.0475013343142788,520.0,33.34795264504485,0.04574303260493579,520.0,33.178048152153316,0.04342187998312627,520.0,33.11766422016896,0.04267537067735165,520.0,33.34781894626691,0.04796002218667599,520.0,33.53871395855062,0.05421571322525062,520.0,33.82946250512223,0.05399572405094072,520.0,32.94428861850907,0.0520493372910256,520.0,33.352028440801924,0.038476435519557116
27,540.0,33.34123402071471,0.04978364975720782,540.0,33.091834121426025,0.04463947744573163,540.0,33.07736637064483,0.05238482546075149,540.0,32.969418928602174,0.05051681124114597,540.0,32.87274128742955,0.044039159449998706,540.0,32.99676227087887,0.04757300523156699,540.0,33.156390974511886,0.04956565161414123,540.0,33.52176511109614,0.0528527719526019,540.0,32.5742077385729,0.04667003087270843,540.0,33.167485143797094,0.046859124176149715
28,560.0,33.052485264386576,0.04999779267126491,560.0,32.838022974284726,0.04686097404342129,560.0,32.70438096897309,0.0481186091557601,560.0,32.65420550248694,0.04840791931694984,560.0,32.532568541521464,0.034684067146560076,560.0,32.7429998835272,0.05151315915317317,560.0,32.827234829989834,0.04323583816320427,560.0,33.179183017143664,0.04930645637782003,560.0,32.258345534458236,0.04391908620089122,560.0,32.841644431759924,0.040871363008926534
