,timestep,iteration_0_avg_dist_timestep,iteration_0_avg_velo_timestep,timestep,iteration_1_avg_dist_timestep,iteration_1_avg_velo_timestep,timestep,iteration_2_avg_dist_timestep,iteration_2_avg_velo_timestep,timestep,iteration_3_avg_dist_timestep,iteration_3_avg_velo_timestep,timestep,iteration_4_avg_dist_timestep,iteration_4_avg_velo_timestep,timestep,iteration_5_avg_dist_timestep,iteration_5_avg_velo_timestep,timestep,iteration_6_avg_dist_timestep,iteration_6_avg_velo_timestep,timestep,iteration_7_avg_dist_timestep,iteration_7_avg_velo_timestep,timestep,iteration_8_avg_dist_timestep,iteration_8_avg_velo_timestep,timestep,iteration_9_avg_dist_timestep,iteration_9_avg_velo_timestep
0,0.0,47.543336210732,,0.0,48.957509245110046,,0.0,47.222501527225816,,0.0,47.99838274208439,,0.0,49.13249388046755,,0.0,48.66526342581162,,0.0,48.05993015408393,,0.0,48.01080868459445,,0.0,48.25666317748112,,0.0,48.29453497979054,
1,20.0,46.32512988243606,0.10353794288237322,20.0,47.680158937121774,0.10320885947995079,20.0,45.92560304374035,0.1024366915235135,20.0,46.70328042537478,0.10336117811848936,20.0,47.89956869289187,0.1032685889594911,20.0,47.375824277613106,0.10203758500613179,20.0,46.78566952411759,0.10233763290757589,20.0,46.623717607195005,0.10244389218389326,20.0,46.87100098131635,0.10316862699951893,20.0,47.06158413687689,0.10324639118553842
2,40.0,45.103601442231316,0.1030563126016868,40.0,46.428152829361366,0.10196978724004095,40.0,44.613733243656384,0.10301814713684988,40.0,45.41608628400457,0.10292922873394214,40.0,46.69557717564495,0.10245454266989834,40.0,46.08469957089388,0.10247249362474867,40.0,45.508813310951595,0.10314933154958733,40.0,45.27187281959843,0.10275764891594523,40.0,45.5165426317538,0.10268742309213331,40.0,45.829739328376526,0.1028176314297509
3,60.0,43.91255017601943,0.10184731571042216,60.0,45.19206247262167,0.10155633273381755,60.0,43.32067672212228,0.1026044855313277,60.0,44.14769086527446,0.1018490310655115,60.0,45.51027366330321,0.10204930984218699,60.0,44.83656432585415,0.10206832972724404,60.0,44.25262467573249,0.1023500069281119,60.0,43.957320839524414,0.10215976708448993,60.0,44.19128037820828,0.10384390522119556,60.0,44.64124921258998,0.10202834369354738
4,80.0,42.735258188986336,0.10184403855574073,80.0,43.99682650005646,0.10065814420625262,80.0,42.061604563482504,0.10214326599587877,80.0,42.902017547847365,0.1015023501503245,80.0,44.35497025368419,0.10163909482513014,80.0,43.60826336707128,0.10064890808160007,80.0,43.00402742727812,0.10229974479790312,80.0,42.67251160491318,0.10184473881144518,80.0,42.90339477155986,0.10319343127813167,80.0,43.48616015101144,0.101645449538114
5,100.0,41.57335344826219,0.10169985622213054,100.0,42.82975689312976,0.10079213770243908,100.0,40.82383328085203,0.10163214337524237,100.0,41.660988551781564,0.10130829819380398,100.0,43.221822040510204,0.10125170367286969,100.0,42.38085185030707,0.1000060356587247,100.0,41.780214816672014,0.10113798460647322,100.0,41.41046248977918,0.10216579744556147,100.0,41.499163232312576,0.10310914763279229,100.0,42.35331245015998,0.10119052210051253
6,120.0,40.42066065349427,0.10213583766356996,120.0,41.6888973495133,0.10090726022703193,120.0,39.41647457909559,0.10214388929018975,120.0,40.4669330690914,0.1016106378758604,120.0,42.10533278945315,0.1006748444222825,120.0,41.047883020377085,0.1003461922753956,120.0,40.44803120298125,0.09993317079517644,120.0,40.1570599848165,0.10171340933947881,120.0,40.23142029483346,0.10228330341316175,120.0,41.2256426222004,0.10101267939740563
7,140.0,39.09504176760746,0.10217611681935138,140.0,40.57356901756171,0.10065873999083533,140.0,38.04556391330691,0.10164850524032722,140.0,39.28547054281892,0.1008794245638939,140.0,40.98355801955852,0.10058447741527614,140.0,39.70734434899444,0.09904403410594026,140.0,39.24064185584813,0.09840151145613087,140.0,38.74121292027368,0.09994836281629083,140.0,38.83004659769932,0.10092777265600368,140.0,40.09969755030771,0.0995841916105117
8,160.0,38.019385778299096,0.10279577866207805,160.0,39.13182201619901,0.0977499922175216,160.0,36.892298753798656,0.10184591137442503,160.0,38.14065077760805,0.10025714852528572,160.0,39.681089290838784,0.09907742589574534,160.0,38.50305767106912,0.09787293262630746,160.0,37.90145243144869,0.0981906629548923,160.0,37.439072635126884,0.09665759431353377,160.0,37.43206074045037,0.09984373561733068,160.0,38.68968429653297,0.09977708624924521
9,180.0,36.949745332838425,0.1019386570130751,180.0,37.963927462237194,0.09462194278641295,180.0,35.47428687561959,0.10105741339612459,180.0,36.97580161100872,0.09866576534218394,180.0,38.396302306472066,0.09772637023334282,180.0,37.17113127108751,0.09671653148501731,180.0,36.68661224102842,0.09617237326704375,180.0,35.98634460620364,0.09531696615414277,180.0,36.0783468999564,0.09935583105009149,180.0,37.5741198471132,0.09884210471574925
