,timestep,iteration_0_avg_dist_timestep,iteration_0_avg_velo_timestep,timestep,iteration_1_avg_dist_timestep,iteration_1_avg_velo_timestep,timestep,iteration_2_avg_dist_timestep,iteration_2_avg_velo_timestep,timestep,iteration_3_avg_dist_timestep,iteration_3_avg_velo_timestep,timestep,iteration_4_avg_dist_timestep,iteration_4_avg_velo_timestep,timestep,iteration_5_avg_dist_timestep,iteration_5_avg_velo_timestep,timestep,iteration_6_avg_dist_timestep,iteration_6_avg_velo_timestep,timestep,iteration_7_avg_dist_timestep,iteration_7_avg_velo_timestep,timestep,iteration_8_avg_dist_timestep,iteration_8_avg_velo_timestep,timestep,iteration_9_avg_dist_timestep,iteration_9_avg_velo_timestep
0,0.0,49.779425938936065,,0.0,49.63463505842982,,0.0,49.40031500676841,,0.0,47.48214809360551,,0.0,46.14298542215687,,0.0,49.72678809494463,,0.0,49.33981427308603,,0,49.42572915576037,,0.0,48.610987119217846,,0.0,50.02410449447151,
1,20.0,49.151819531800584,0.06290847104626017,20.0,49.067432906109495,0.06223781885414363,20.0,48.801850842013295,0.0594185341584138,20.0,46.962988206848024,0.05845771515183417,20.0,45.58310791000755,0.06018479086122893,20.0,49.125764571281195,0.06003350207121567,20.0,48.69788009831891,0.05953506466967487,20,48.836685433598554,0.05989438031290507,20.0,48.097970431422716,0.060497220373772344,20.0,49.422101955364106,0.06234605595016475
2,40.0,48.528800983324,0.0571802784547655,40.0,48.47765606588885,0.05904877721310821,40.0,48.16812317296714,0.05827532726749919,40.0,46.41950800969911,0.05546974425399471,40.0,45.00139698700247,0.057183008116996434,40.0,48.48843438817317,0.05804267679517169,40.0,48.02586740290283,0.05848634379809091,40,48.19150740115784,0.05800301040940902,40.0,47.5513668487743,0.05724839406102285,40.0,48.79613093116612,0.058931029407118994
3,60.0,47.90764399583138,0.05583123524221278,60.0,47.84066892755821,0.05871208323758602,60.0,47.53465619330374,0.05709806562296763,60.0,45.845304501585616,0.05637597911574685,60.0,44.44695386012027,0.05646582285097598,60.0,47.88885791334474,0.056418056675505424,60.0,47.35839782698792,0.05838258232717513,60,47.523001310231024,0.057870072187462006,60.0,46.979264143761526,0.05775843662715025,60.0,48.14960006119517,0.057983754272862134
4,80.0,47.26706026168302,0.05545880280081887,80.0,47.20146531553794,0.058770994767457035,80.0,46.89070138160792,0.05804749905875345,80.0,45.253817520994566,0.056329160187195866,80.0,43.87258848543019,0.056803805079948796,80.0,47.27877714658978,0.057244268715548594,80.0,46.69159624219544,0.05824810989283806,80,46.84400597036732,0.05900734268650965,80.0,46.40293080625389,0.05924022148716714,80.0,47.48487343338035,0.058068342504242004
5,100.0,46.641062476281675,0.05656519557162508,100.0,46.54948457947721,0.05820949996237212,100.0,46.23864002357061,0.05703007719176956,100.0,44.64920224495967,0.05598204044793435,100.0,43.310523830820806,0.05748391268814733,100.0,46.67216105345067,0.057642044075679404,100.0,46.00827350242431,0.058329108007259746,100,46.18035728050146,0.058559031955864,100.0,45.81570772492428,0.059172719459255195,100.0,46.82972941583599,0.05750675223193489
6,120.0,46.007220392059715,0.056655949544133014,120.0,45.879041957396375,0.059179035099380356,120.0,45.61721100195554,0.05699305610859646,120.0,44.04948419715666,0.05511896471372051,120.0,42.73815508010178,0.05689687826609628,120.0,46.06754060157257,0.05735926145812244,120.0,45.33252771463092,0.05787491123843207,120,45.54159578788009,0.05794810842838453,120.0,45.24014959690563,0.0589896877254138,120.0,46.18668091126967,0.057860810731372024
7,140.0,45.39577557794161,0.054945484440177626,140.0,45.2401997150709,0.057987664257973325,140.0,44.991808769534906,0.057297023274688,140.0,43.44507145030535,0.056303535851331764,140.0,42.17982599712978,0.05590504299999619,140.0,45.480239012108946,0.05597637991266094,140.0,44.6489499628725,0.056248923075663884,140,44.92294004800836,0.057575566233212,140.0,44.68622187474303,0.057978837955461125,140.0,45.56923883870323,0.0576576523437281
8,160.0,44.80616778765479,0.05255968559356936,160.0,44.62724663899389,0.057083215521536536,160.0,44.371746683259104,0.05723344746045209,160.0,42.86390387162314,0.05507307674256635,160.0,41.62363076195539,0.055803324974379565,160.0,44.89420502744385,0.054691132837424085,160.0,43.98629019963369,0.05395687839440376,160,44.29073008099727,0.0569651528197962,160.0,44.12016358226076,0.05864595189204108,160.0,44.96368832266423,0.05793775460366785
9,180.0,44.205731724860954,0.05235542905361826,180.0,44.0288844823295,0.055523895590656104,180.0,43.58510454440413,0.05673617113098711,180.0,42.29626722298368,0.05394095870985645,180.0,41.096580258901895,0.05694559047413777,180.0,44.30643917408159,0.055005157721269266,180.0,43.32335568007127,0.05306100061935745,180,43.683039139363686,0.057225838152796006,180.0,43.57471792467292,0.057271235725668584,180.0,44.34599851282591,0.05798502502216907
