,timestep,iteration_0_avg_dist_timestep,iteration_0_avg_velo_timestep,timestep,iteration_1_avg_dist_timestep,iteration_1_avg_velo_timestep,timestep,iteration_2_avg_dist_timestep,iteration_2_avg_velo_timestep,timestep,iteration_3_avg_dist_timestep,iteration_3_avg_velo_timestep,timestep,iteration_4_avg_dist_timestep,iteration_4_avg_velo_timestep,timestep,iteration_5_avg_dist_timestep,iteration_5_avg_velo_timestep,timestep,iteration_6_avg_dist_timestep,iteration_6_avg_velo_timestep,timestep,iteration_7_avg_dist_timestep,iteration_7_avg_velo_timestep,timestep,iteration_8_avg_dist_timestep,iteration_8_avg_velo_timestep,timestep,iteration_9_avg_dist_timestep,iteration_9_avg_velo_timestep
0,0.0,47.87488372251846,,0.0,47.04425823622372,,0.0,52.08371167065812,,0.0,51.56879448672412,,0.0,49.23368412773925,,0.0,48.648060147164436,,0.0,48.32735699203512,,0.0,49.41325692602285,,0.0,49.472570324859625,,0.0,48.734588577518124,
1,20.0,46.73124410109504,0.10548288399653556,20.0,46.007905797143266,0.1051482525520601,20.0,50.63560152312565,0.10479967537695625,20.0,50.34325616750752,0.10480020455941864,20.0,47.986072710414,0.10434033808862263,20.0,47.46752735795264,0.10486672437629699,20.0,47.13063134234725,0.10359813754204195,20.0,48.201688140277426,0.10490386712964933,20.0,48.207198242621025,0.10553863955448758,20.0,47.49288245057081,0.10358068053253587
2,40.0,45.5617617201296,0.1048629189193986,40.0,44.96024893295859,0.10591973383656277,40.0,49.16888037017847,0.10450986363759315,40.0,49.10144022632875,0.10358738054190751,40.0,46.70216573888667,0.10462684508827609,40.0,46.304978407500805,0.10385661460319333,40.0,45.929177055380485,0.10272561259735255,40.0,46.98935122361637,0.10493382939097508,40.0,46.911927153746916,0.1047962225914524,40.0,46.26765234334446,0.1021456888409061
3,60.0,44.39245822800162,0.10396944840721484,60.0,43.90751323239156,0.10527398879513684,60.0,47.69459922701257,0.10452192385683332,60.0,47.87022559769669,0.10362289743226402,60.0,45.42509402675946,0.10429394450066225,60.0,45.14266440168386,0.10416260985648196,60.0,44.69212442501531,0.1017107767484089,60.0,45.78666471831936,0.10550457358211231,60.0,45.60096373181562,0.10554492232692601,60.0,45.06849411522179,0.10158034570525071
4,80.0,43.23371160831021,0.10391615263746717,80.0,42.87915826458098,0.10562085463305405,80.0,46.24789855557016,0.10490268127137457,80.0,46.648250642196125,0.10443552472568722,80.0,44.203226012756744,0.10357383644130537,80.0,43.97870109396098,0.10412089448799061,80.0,43.46071480094826,0.1018698322147321,80.0,44.60095602592535,0.10610106474511517,80.0,44.301258723085496,0.10274179358573814,80.0,43.87983600016972,0.10125176878428699
5,100.0,41.8930729900415,0.10313014312754747,100.0,41.84839456696535,0.10507254868653376,100.0,44.82266043226093,0.10483403703260007,100.0,45.46349690983398,0.1033541448182686,100.0,42.862217522853946,0.10228837219512701,100.0,42.8305491564083,0.10202541979841918,100.0,42.1288199773421,0.10142295477440595,100.0,43.418247173136145,0.10431466797835762,100.0,43.078101200028954,0.10370458911861208,100.0,42.73459355507191,0.10182312919858436
6,120.0,40.754147852259436,0.10434182294375674,120.0,40.75083135496935,0.10250746142330046,120.0,43.40416195026689,0.10478029203342935,120.0,44.29239516175462,0.10363928411717176,120.0,41.635801906729334,0.10166241979006917,120.0,41.5291452124372,0.10296296693704539,120.0,40.97167820887051,0.10173195734299206,120.0,42.07209382103693,0.10252882693902196,120.0,41.7125163917124,0.10399335948433912,120.0,41.33625140894348,0.0996413482080595
7,140.0,39.626449868706935,0.10284108748867207,140.0,39.63341310880233,0.09810502385576753,140.0,41.90300178866195,0.10244777421327096,140.0,42.962038486747204,0.10350673808955443,140.0,40.17905758885104,0.0999241161815778,140.0,40.391077555030556,0.10225469378924067,140.0,39.6856973164662,0.10050475582331718,140.0,40.963268680900754,0.10185357209009176,140.0,40.3443149457873,0.10192969297735041,140.0,40.19075197360192,0.09886527792276435
8,160.0,38.38963076481627,0.10027478056202117,160.0,38.37244306885028,0.09461835347054405,160.0,40.616184914976586,0.09989516046338834,160.0,41.6438527638415,0.10069642883314507,160.0,38.99428814926221,0.09795068745933198,160.0,39.16128370688726,0.10122139681544064,160.0,38.43233742092357,0.09931426722251703,160.0,39.72310271053496,0.10110821024443335,160.0,39.10435173921693,0.09835542296850043,160.0,38.81466003066818,0.0937660060620711
9,180.0,37.22631395578318,0.09966695501410518,180.0,37.31634265449825,0.09613614327878699,180.0,39.256128645617736,0.09950112253323003,180.0,40.48613537348945,0.09787474232769863,180.0,37.68557166692853,0.09470734622535391,180.0,37.90202408227968,0.09858825237345256,180.0,37.19502491443129,0.09493990436072322,180.0,38.56809279862382,0.09952562809908244,180.0,37.61552813409509,0.0953820689874866,180.0,37.63620543382782,0.0892874031598743
